merchant_id,user_id,amount_spent,visits
1440,543666,6951,3
1440,797335,5993,4
1440,521572,5036,8
1440,925033,5800,1
1440,833107,5213,1
1440,527167,16038,2
1440,545028,6411,2
1440,447231,5089,6
1440,442855,5011,8
1440,556738,5024,6
1440,545039,5672,4
1440,443770,5059,11
1440,445039,7235,1
1440,454272,7414,3
1440,442505,5765,13
1440,522290,5106,5
1440,544521,5526,7
1440,446511,5177,3
1440,448669,5120,23
1440,448566,5155,5
1440,522455,8441,7
1440,520565,5735,6
1440,806916,5819,1
1440,526014,6920,3
1440,658172,6354,3
1440,696893,5445,2
1440,601969,5224,2
1440,542767,46959,1
1440,582668,6593,3
1440,503944,5258,4
1440,619247,5384,8
1440,522459,5080,8
1440,543197,5461,12
1440,505115,8393,5
1440,544267,6077,5
1440,655829,6221,2
1440,442157,5153,21
1440,448390,5076,5
1440,443271,10794,2
1440,445000,5504,13
1440,447307,5356,6
1440,442917,5171,10
1440,516338,7147,8
1440,442540,5173,3
1440,522129,12128,1
1440,442511,5349,4
1440,444684,6235,2
111,16268,10065,26
111,18466,10130,20
111,939,10505,19
111,80663,11284,9
111,100063,10240,7
111,88282,10245,38
111,17170,10085,50
111,18013,10160,47
111,17532,10192,56
111,7656,10292,23
111,21364,10141,43
111,40863,11158,5
111,197835,10108,17
111,97707,11867,9
111,18065,10039,50
111,21782,10138,50
111,8554,15000,1
111,3246,10000,50
111,9410,10000,50
820,155319,10176,6
820,126198,10853,5
820,102754,11048,10
820,152307,10362,10
820,100864,13277,1
820,378767,11170,6
820,155179,11723,7
820,159494,10505,3
820,216831,10838,8
820,162760,10988,12
820,620653,10159,8
820,149885,10507,12
820,121761,11589,7
820,152408,10486,13
820,335762,11455,8
820,343999,10804,5
820,160350,11054,5
820,127240,10542,4
820,441040,10213,5
820,155903,10798,3
820,331110,13852,6
820,148982,10535,6
820,143368,10030,4
820,12135,10791,7
820,359892,11545,3
78,45613,10297,31
78,833301,10003,44
78,343863,10312,17
78,146652,10179,23
78,28924,10177,26
78,9693,10108,34
78,842711,10093,27
78,11670,10235,23
78,8016,10000,23
78,10057,10340,23
78,7023,10195,23
78,21913,10350,23
78,7602,10350,23
78,28594,10350,23
78,8119,10350,23
78,10009,10350,23
78,10002,10350,23
78,7897,10350,23
78,27768,10350,23
78,27540,10350,23
78,10718,10350,23
78,11684,10350,23
78,24782,10350,23
78,7596,10350,23
78,10819,10350,23
78,25563,10350,23
78,10028,10350,23
78,7957,10350,23
78,9020,10350,23
862,33853,10
862,1170,10
862,356060,10
862,1003909,10
862,1389233,10
862,391598,10
862,1388876,10
862,60777,10
862,112179,10
1405,122001,10078,23
1405,514196,10429,20
1405,559852,10076,40
1405,587639,10135,55
1405,643035,10107,42
1405,521732,10123,38
1405,537917,10447,16
1405,551450,10411,42
1405,622392,10267,41
1405,704115,10219,24
1405,596834,10071,17
1405,698048,10401,35
1405,179154,10749,10
1405,181253,10267,11
1405,632500,10060,42
1405,637161,10507,23
1405,687714,10290,21
1405,559726,10660,9
1405,620382,10184,34
1405,441982,11118,9
1405,438818,11210,9
1405,576499,10354,20
1405,600365,10184,25
1405,831489,10134,24
1405,706549,10073,26
1405,704876,10603,6
1405,865515,10576,18
1405,99652,10739,12
1405,441992,10141,12
1405,576469,10013,20
1405,576527,10357,29
1541,525612,10
1541,303103,10
1541,525529,10
1541,1003380,10
1541,774760,10
1541,525646,10
1541,524905,10
1541,1346899,10
1541,315068,10
1541,524071,10
1541,526272,10
1541,294020,10
1541,525767,10
1541,193040,10
1541,112692,10
1541,85486,10
1541,525708,10
1541,525696,10
1541,56162,10
1541,526267,10
1541,525633,10
1541,524550,10
1541,525980,10
1541,212531,10
1541,525379,10
1541,526470,10
1541,111419,10
1541,423398,10
1541,314844,10
1541,525672,10
1541,525703,10
1541,525808,10
1541,525763,10
1541,228352,10
1541,834706,10
1541,524901,10
1541,287671,10
1541,161808,10
1541,419679,10
1541,525977,10
1541,525501,10
1541,105024,10
1541,107839,10
1541,525745,10
1541,401422,10
1541,526232,10
1541,525866,10
1541,525935,10
1541,525510,10
1541,526195,10
1218,863387,17740,15
1218,442637,10110,25
875,815862,10150,7
805,104795,10325,39
805,446972,11273,19
805,156083,11025,15
1005,605924,10254,26
1005,154757,10205,34
1005,159293,11562,14
1005,162750,10136,21
1005,175424,10410,18
1005,98570,10039,24
1005,354303,10406,22
1005,187804,11002,8
1005,221591,10805,19
1005,203109,10406,23
1005,176357,10053,20
1005,154747,10071,19
1005,137499,10532,9
1005,155767,11106,11
789,330,10
789,89345,10
789,89379,10
789,89205,10
789,175820,10
789,377685,10
789,96223,10
789,175863,10
789,839827,10
789,91928,10
789,153180,10
789,115459,10
789,114253,10
1121,448177,10180,88
1121,116528,10040,78
1121,252919,10080,54
1371,516145,11010,9
1371,506606,10850,5
1371,423087,50000,1
1371,423027,50000,1
1371,579000,19000,1
1563,704301,10319,25
1537,525604,10663,8
1537,525346,10742,12
1537,303600,10332,15
1537,525264,13768,22
1537,525814,10067,49
1537,526609,10207,26
1537,30978,16169,10
1537,376998,13832,41
1537,34609,13448,30
1537,526371,10441,11
1537,298349,10104,8
1537,525919,10007,24
1537,525526,10319,12
1537,525633,10273,24
1537,525772,10816,8
1537,189297,10045,39
1537,525888,10854,18
1537,401995,10812,2
1537,524423,10055,8
1537,316740,10034,27
1537,525474,10143,11
1537,525316,10483,17
1537,525530,10095,8
1537,525792,10308,15
1537,156327,13902,9
1537,526608,10526,3
1537,303103,11745,6
1537,48503,10233,12
1537,524052,12133,6
1537,524911,10130,23
1537,58385,10040,25
1537,1346881,10335,20
1537,525483,10223,11
1537,525800,13484,15
797,103766,10230,18
797,101617,10265,12
797,120645,12030,10
1524,1008171,10090,8
1524,523383,10500,17
1524,521900,10280,24
1403,532566,10028,30
1403,445014,10560,10
1403,684467,10024,13
1403,964806,10450,16
45,200161,120
45,515115,120
45,91751,120
45,45102,120
45,638986,120
45,26403,120
45,1095,120
45,34550,120
45,49766,120
45,93831,120
45,55670,120
45,28630,120
45,332232,120
45,90438,120
45,1117,120
45,4489,120
45,1093,120
45,48162,120
45,1077,120
45,45239,120
45,1652,120
45,50003,120
45,102137,120
45,1094,120
45,56845,120
45,23235,120
45,1635,120
45,13430,120
1243,746913,10105,18
1243,398141,10583,2
1243,1442729,11172,4
1243,342514,15168,3
1243,31995,10129,6
1243,363613,10251,11
1243,180503,10633,5
1243,346377,10215,20
1243,133301,11930,8
1243,735850,11358,3
1243,229017,11382,4
1243,533526,10220,7
1243,360611,10140,11
1243,569646,10408,14
1243,522067,10630,4
1243,661059,13568,3
1243,351712,13485,3
1243,422253,10745,9
1243,438930,11354,4
1243,423679,10077,2
1243,363662,10219,21
1243,123667,10245,14
1243,359735,13471,3
1243,589263,10935,2
1243,1169137,11219,5
1243,184363,14685,6
1243,442075,11170,7
1243,585506,11896,6
1243,399414,12915,4
1243,651884,10865,11
1243,687834,10265,19
1243,932,11100,7
1243,725472,10553,9
1243,339183,11480,6
1243,568775,10235,2
1243,518369,10025,6
1243,355614,14521,2
1243,343892,10156,20
1243,184383,11346,3
1243,648302,10538,11
1243,614770,13438,6
1243,699335,10020,9
1243,393953,10718,5
1243,4916,12538,2
1243,1043660,10800,3
1243,163646,10612,10
1243,773141,10100,3
1243,351456,10303,5
1243,111549,10238,13
1243,49766,10691,10
1243,344476,10810,10
1243,641008,11770,15
1243,362790,12645,3
1243,397492,10749,3
1243,180396,10209,5
1243,523747,21894,1
1243,563684,10905,6
1243,343789,10065,15
1243,648224,10174,22
1243,332541,10512,4
1243,1223150,10540,7
1243,17910,14149,4
1243,424224,11650,4
1243,591085,10814,7
1243,1232205,14250,2
1243,692128,10260,2
1243,93428,10990,5
1243,201716,11720,5
1243,426968,10236,23
1243,427469,12715,6
1243,563293,10295,12
1243,37791,10724,21
1243,142290,10190,13
1243,359226,14262,6
1243,541715,11214,4
1243,430273,10598,6
1243,343975,10389,17
1243,92582,11648,6
1243,571042,11140,7
1243,418657,11948,6
1243,754286,15503,2
1243,682049,10334,5
1243,364083,17830,2
1243,626573,13267,5
1243,180838,10933,1
1243,808998,10119,5
1243,358635,10654,8
1243,181285,11594,6
1243,178626,10450,7
1243,564881,11257,6
1243,659447,10910,10
1243,151810,10461,3
1243,183316,10052,9
1243,183464,10630,10
1243,354927,10124,15
1243,633318,11506,4
1243,192,10015,9
1243,589687,11619,4
1243,646523,13737,4
1243,214771,13875,4
1243,760055,13757,2
1243,179333,16263,9
1243,808364,10780,2
1243,359145,11343,5
1243,433507,10711,6
1243,855639,10033,4
1243,344556,10874,6
1243,685207,10354,5
1243,506640,14972,4
1243,214671,11432,6
1243,184881,15875,1
1243,413459,11135,6
1243,520450,10285,5
1243,400235,10456,9
1243,181882,11155,3
1243,27930,12685,6
1243,691777,29548,2
1243,229049,10309,2
1243,181240,11205,9
1243,179971,10390,6
1243,355528,10269,4
1243,519617,10197,12
1243,204995,10425,3
1243,180471,20770,6
1243,227819,11645,1
1243,820034,15744,1
1243,355592,10886,4
1243,532401,14379,4
1243,662693,10275,6
1243,355392,12890,1
1243,362847,10559,1
1243,103623,11009,24
1243,397962,11690,6
1243,423299,11845,5
1243,196765,11812,6
1243,864717,13869,3
1243,184587,13275,2
1243,354728,10881,11
1243,232382,11470,3
1243,352112,11603,1
1243,505787,12853,3
1243,343829,12895,8
1243,242798,10488,11
1243,1019615,10170,2
1243,362378,10885,12
1243,402213,11100,11
1243,978755,21005,3
1243,352133,11108,3
1243,344884,10925,4
1243,86098,10695,5
1243,421661,16980,5
1243,628472,10640,9
1243,351959,12945,1
1243,184728,10603,9
1243,501551,11250,3
1243,421226,10670,7
1243,93682,10035,3
1243,526817,10662,8
1243,335538,10509,10
1243,426430,10595,4
1243,339282,12085,3
1243,351206,10852,8
1243,342448,11392,6
1243,112643,11035,6
1243,18162,11190,8
1243,31534,12967,5
1243,404170,10336,6
1243,431887,10047,8
1243,442691,12490,3
1243,1810,13279,5
1243,401258,14564,4
1243,343828,10999,10
1243,378704,11053,7
1243,105694,13923,3
1243,342440,10456,17
1243,506745,13592,3
1243,505661,12085,1
1243,178838,11305,4
1243,353823,11169,4
1243,85625,11841,2
1243,432928,10413,2
1243,94116,10760,8
1243,504861,11814,2
1243,336460,10371,12
1243,229403,10890,2
1243,334327,10548,3
1243,560496,10000,1
1243,335536,19210,1
1243,82812,10325,1
1243,520146,17386,2
1243,333228,16656,1
1243,445042,15371,2
1243,333045,14375,5
1365,154598,10930,27
1336,417897,10460,13
1336,164475,10200,16
1336,531939,10030,18
1180,443176,26700,1
1180,133918,38000,2
1180,370285,22350,2
1180,1448434,23235,1
1180,340360,25500,2
1180,221376,21530,4
1180,621364,27000,1
1180,219667,20355,2
1180,219588,20000,1
1180,219870,25500,1
1180,237619,21500,1
1539,525329,31742,10
1539,525544,30123,11
1539,525938,31211,13
1539,525548,30123,13
1539,525727,32673,11
1539,525519,32500,8
1539,524905,32426,12
1539,401995,32249,10
1539,525346,30243,10
1539,525302,32710,8
1539,525529,32603,8
1539,384876,30208,10
1539,525553,31965,10
1539,525909,31575,11
1539,526078,31857,11
1539,524549,30798,9
1539,315594,32568,9
1539,323265,30265,10
1539,526564,31789,7
1539,293971,32156,11
1539,525580,30702,13
1539,525637,30047,14
1539,189297,30338,10
1539,525582,31043,14
1539,315597,32214,10
1539,525385,30090,11
1539,310543,30823,12
1539,526606,31211,11
1539,524328,30102,12
1539,524416,30940,8
1539,57941,31173,13
1539,525616,33132,10
1539,525426,30195,10
1539,526269,32813,14
1539,525723,31294,9
1539,525600,32926,11
1539,375460,31860,10
1539,525707,33147,9
1539,524041,30267,8
1539,524060,31010,11
1539,317195,31966,13
1539,525696,32132,12
1539,414745,30582,12
1539,218298,32074,8
1539,267472,30071,11
1539,525316,33348,8
1539,414577,31978,8
1539,525612,33772,9
1539,525451,31222,11
1539,525952,32922,11
1539,525546,31706,12
1539,525551,32316,12
1539,525919,30090,16
1539,403049,30123,12
1539,525761,30090,8
1539,834700,31802,14
1539,525762,30610,12
1539,525912,31860,6
1539,525887,31099,14
1539,362089,30515,9
1539,526572,30376,8
1539,523903,31754,10
1539,526586,32358,10
1539,524696,31512,8
1539,525953,30067,11
1539,525425,32805,11
1539,526635,32991,8
1539,179054,34196,8
1539,526523,31967,12
1539,284247,30221,11
1539,111822,30194,13
1539,526488,32035,15
1539,290512,31034,11
1539,524069,33713,9
1539,525667,35636,6
1539,525422,30799,10
1539,244178,30537,14
1539,525808,32498,10
1539,523840,31224,9
1539,397668,32120,11
1539,378723,31860,8
1539,525603,31226,8
1539,298319,30987,8
1539,525510,31645,13
1539,524052,31290,13
1539,276746,30000,12
1539,526280,30220,12
1539,112789,30220,14
1539,525596,31000,14
1539,525585,30180,14
1539,58385,31760,14
1539,525782,35115,7
160,315171,10420,24
160,40720,10140,57
160,159287,11000,3
160,689775,10590,16
160,83791,10255,35
160,22534,10579,21
574,83900,7131,88
574,582525,7120,76
574,83990,7255,15
574,95386,7024,33
574,103114,7011,65
574,82420,7148,57
574,95733,7121,25
574,659443,7358,43
574,83754,7201,25
574,104394,7220,44
574,95326,7280,33
574,100432,7050,61
574,617869,7000,29
574,95467,7395,22
574,94901,7064,35
574,356900,7253,19
574,119073,7095,22
574,83988,7295,37
574,81982,7170,43
574,208980,7060,36
574,333197,7060,47
574,44106,7015,54
574,91137,7275,20
574,103803,7091,38
574,103561,7020,30
574,203030,7130,25
574,209628,7003,35
574,94347,7050,16
574,162690,7256,50
574,81248,7165,48
574,550327,7185,49
574,95104,7101,24
574,152144,7915,34
574,104675,7021,63
574,89721,7357,34
574,83164,7300,26
574,90917,7095,34
574,91017,7180,71
574,118031,7105,47
574,100832,7370,17
574,106917,7100,29
574,92213,7040,29
574,210607,7168,30
574,353612,7040,29
574,94714,7049,24
574,133673,7086,38
574,203035,7531,16
574,152661,7090,37
574,98937,7034,50
574,136618,7136,20
574,102277,7025,21
574,106656,7217,16
574,81983,7075,12
574,95598,7010,88
574,102192,7288,56
574,100146,7095,38
574,98868,7034,38
574,249952,7436,16
574,117586,7070,50
574,90819,7144,70
574,151464,7052,30
574,55334,7168,17
574,103082,7020,88
574,97464,7125,55
574,154,7215,13
574,104594,7173,40
574,81082,7173,48
595,1674,7755,27
595,1017,7010,16
595,430437,9687,3
595,205979,7981,10
595,136541,7061,12
595,53627,7278,24
595,81382,7133,12
595,12097,7298,14
595,94866,7310,15
595,13013,7022,2
595,55378,7500,3
1407,444037,10472,18
1407,443300,10105,31
1407,220734,10011,24
1407,803348,10285,16
1407,778871,10350,8
1407,506432,10092,16
1407,443685,10974,12
846,90441,12289,7
846,410154,25788,9
846,618572,10480,7
846,794301,10544,15
846,86085,10648,19
846,228730,10977,8
846,656801,10400,3
846,149352,11653,11
846,363997,11031,10
846,754264,10414,3
846,719974,10699,4
846,180176,11969,11
846,390262,10029,7
846,121977,12189,4
846,740792,11378,6
846,96019,12166,7
846,190183,10000,11
846,225529,10121,7
846,17635,10258,5
846,125937,11501,4
846,814969,10667,8
846,150336,10304,8
846,193558,10879,7
846,59559,10440,14
846,219017,10490,7
846,620297,10586,9
846,805843,10790,15
846,1378300,13980,3
846,119923,10290,6
846,93929,11845,5
846,164191,10131,9
846,182874,12838,2
846,106611,10460,13
846,227773,11117,5
846,162563,10855,10
846,119946,11536,8
846,118513,10936,8
846,743570,10581,9
846,241509,12260,5
846,333505,11620,7
846,123678,10415,8
846,706549,10021,10
846,645930,10273,5
846,178916,11484,5
846,114920,11900,10
846,179929,12990,3
846,243049,10551,17
846,217035,10230,4
846,244842,10509,11
846,124406,10962,10
846,119462,11632,3
846,403964,11645,3
846,254859,11767,6
846,126355,10017,27
846,184683,10015,6
846,106447,11604,7
846,52930,10212,13
846,119732,10987,9
846,199220,10725,4
846,118323,10374,11
846,227946,13188,4
846,178343,12470,4
846,126350,12004,6
846,441989,10660,8
846,122200,10864,9
846,114911,10462,8
846,59858,13961,7
623,82551,10600,8
623,62732,10045,36
623,2083,10218,25
623,81958,10272,19
623,1103165,10375,8
623,94233,10040,29
623,222682,10515,16
623,372825,10250,22
623,156116,10115,40
623,711305,10010,19
623,777029,10125,11
623,524717,10480,42
623,207399,10460,27
623,202728,10137,31
623,161172,10000,19
623,134494,10090,28
623,150510,10020,27
623,122267,10435,17
623,504359,10385,22
623,777686,10135,21
623,374110,12625,5
623,1014215,10060,15
623,207139,10010,27
623,151470,10335,22
623,199743,10420,13
623,570343,11400,17
623,84074,10280,26
623,522615,11140,2
623,581722,10175,41
623,23665,10160,32
623,207774,10600,14
623,15768,10090,52
623,618453,10085,28
623,448676,10365,18
623,516156,10270,3
1528,150686,5000,31
1528,547954,5130,17
1528,149828,5025,35
1528,577953,5385,20
1528,542004,5000,6
1528,621788,5160,17
1528,156587,6686,6
716,149179,5497,18
716,115549,5993,35
716,150094,5702,7
716,115038,5076,13
716,532729,5366,13
716,122280,5324,7
716,162120,5088,15
716,204848,5002,23
716,361989,5205,5
716,100597,5370,14
716,152430,5168,5
716,637599,5451,10
716,95341,5133,12
716,120445,5170,14
716,149896,5305,11
716,98560,5019,16
716,363413,5150,16
716,123440,5335,6
716,556678,5068,7
716,136680,5532,14
716,151525,5013,21
716,119722,5332,7
716,158830,5869,28
716,249199,5910,4
716,627133,5148,20
716,119580,5602,8
716,505881,5351,15
716,98750,5168,9
716,441548,6268,10
716,206830,5228,18
716,251233,7576,7
716,190344,5267,19
716,99144,5608,16
716,203490,8673,8
716,96935,5356,9
716,126416,5155,4
716,346469,5293,6
716,127517,8793,7
716,106773,5284,14
716,506104,5116,18
716,189220,7420,5
716,122257,5051,6
716,117686,5274,22
716,100271,5616,16
716,505488,8422,3
716,444140,5316,16
716,134364,5643,7
716,123496,5199,11
716,101982,5039,29
716,528097,5037,26
716,95520,5041,8
716,106544,5566,15
716,126156,5194,15
716,355882,5473,9
716,92052,5081,21
716,354897,5005,12
716,91739,5248,29
716,115052,5261,14
716,332798,5223,18
716,346131,5147,23
716,117985,5434,18
716,134328,6234,4
716,102791,6261,12
716,155421,9144,6
716,134504,5064,25
716,126732,5128,16
716,91890,5059,26
716,96671,5072,10
716,96672,5932,4
716,99866,5173,15
716,124489,5702,14
716,40747,5303,10
842,105343,10935,11
842,123366,10021,4
842,426856,10206,6
842,244427,10348,7
842,107030,11939,7
842,159313,10094,15
842,687441,10854,11
842,143531,10267,9
842,121362,10128,11
842,748098,10501,7
842,120053,11562,7
842,125102,10563,15
842,242736,10847,6
842,143530,11589,8
842,604272,10407,13
842,827714,11646,8
842,532382,10472,4
842,119760,11182,8
842,714982,12686,2
842,197053,10644,6
842,162503,10897,8
842,104912,10124,8
842,243749,11126,5
842,90437,10795,12
842,163437,11859,5
842,794073,10507,9
842,123373,12947,5
842,107041,11057,6
842,707613,10075,3
842,107038,10262,10
842,135187,10619,12
842,119487,10373,7
842,104627,10259,10
842,247269,13190,5
842,354588,10282,9
842,120044,10320,12
842,351431,10528,12
842,863164,10415,8
842,371846,11949,8
842,702242,10906,10
842,220573,10231,7
842,570781,10183,7
842,117503,11707,7
842,373084,11081,9
842,243508,10124,6
842,603661,13371,5
842,114008,10613,10
842,342881,10842,4
842,162502,10798,12
842,204939,12408,6
842,226468,12446,7
842,344452,10037,18
842,119499,10099,5
842,356209,11213,11
842,224580,10650,8
842,117512,12462,8
842,776662,11469,8
842,192921,10263,7
842,107034,11704,10
842,199945,11847,8
842,107033,10817,11
842,118944,11074,14
842,105695,10700,19
842,153460,10477,7
842,163118,11835,3
842,153458,10324,14
842,113996,10321,7
842,105738,10289,5
842,808853,11091,5
842,255384,10174,15
842,123372,10303,11
842,120052,10783,8
842,113994,10545,11
842,729582,11563,4
842,225106,11687,14
842,354650,10320,20
842,119757,10146,12
842,224414,14587,6
842,119490,11804,5
842,2427,10750,12
842,118955,11384,5
842,192225,10644,18
842,360809,10192,9
842,118951,11142,5
842,376410,11088,4
842,376611,10107,6
842,118945,10003,10
842,121066,11223,9
842,363303,10549,7
842,120633,11285,8
842,120040,11225,11
842,105340,10037,10
842,104910,10040,7
842,107039,10453,11
842,218686,11656,5
842,422091,10619,12
842,134027,10492,14
842,251294,11756,5
842,138918,12351,5
842,223044,12681,8
842,121065,10155,8
842,121360,10230,19
842,58954,10943,5
842,149714,12507,8
842,124579,10226,16
842,441967,10548,8
842,150869,11157,4
842,355565,10702,11
842,601792,10576,10
842,6198,12696,9
842,105348,10271,9
842,104915,12137,8
842,371771,11197,5
842,514186,10048,9
842,113988,10321,3
842,113995,10496,9
842,151463,10366,19
842,199938,10391,10
842,121064,11088,8
842,120634,10403,5
842,190472,10136,8
842,226114,10270,8
842,166116,10126,5
842,119761,10140,15
842,242962,10550,9
842,155271,11128,13
842,3690,10052,3
842,617314,10234,7
842,119758,10320,15
842,239043,10356,10
842,118954,10056,14
842,159315,10533,10
842,423123,10340,8
842,189533,10155,8
842,404206,10079,8
842,118943,10131,19
842,161046,10038,7
842,380221,10043,5
842,188886,10287,11
842,107194,11281,5
842,134553,15567,4
842,151241,10093,5
842,218844,10347,9
842,787654,15099,3
842,969698,10807,9
842,225092,13048,6
842,107073,10533,7
842,624586,11696,7
842,152091,11003,11
842,187310,10824,11
842,94216,10749,6
842,123365,11113,4
842,248299,10480,5
842,107028,10474,18
842,356211,10161,5
842,135737,10160,6
842,545438,14468,3
842,105890,12566,8
842,134026,10096,3
842,438823,10327,6
842,118952,10506,5
842,854172,12832,4
842,522801,12797,4
842,422607,10996,5
842,127257,10419,4
842,357558,10302,8
842,124577,11871,4
842,426859,10016,4
842,117511,11517,6
842,107042,10612,8
842,120636,11662,9
842,378708,14200,4
842,115092,11563,3
842,696832,10185,6
842,162505,11649,10
842,123374,11109,5
842,105344,13050,3
842,657610,11160,3
842,178293,10885,4
842,397025,10225,4
842,107032,11020,10
842,121062,11185,6
842,441963,10089,8
842,117505,10253,9
842,8134,10361,4
842,175249,10214,3
842,618819,10406,3
842,438824,12705,4
842,375798,11848,5
842,187298,12244,5
842,189536,10452,6
842,149720,10830,3
842,190471,10139,3
842,202737,10764,11
842,118953,11763,6
842,107045,10762,10
842,120010,11717,3
1164,501464,10598,7
1164,35684,10025,13
1164,214142,16939,4
1164,354268,10390,8
1164,217887,10802,7
1164,49260,11605,8
1164,187354,10060,9
1164,115482,10830,6
1164,120098,11374,4
1164,343955,10890,6
1164,803337,12910,5
1164,515793,12010,7
1164,245870,11805,8
1164,127700,11416,11
1164,1024887,10050,3
1164,79981,17805,2
1164,434385,11914,4
1164,346366,11360,5
1164,637856,10660,3
1164,81485,13780,7
1164,520479,11595,6
1164,938262,13450,3
1164,441261,10630,7
1164,501853,11220,5
1164,855566,11405,7
1164,433601,11045,10
1164,210328,10025,7
1164,334878,10778,3
1164,217703,10535,17
1164,725249,10150,12
1164,254770,10215,3
1164,190295,21151,2
1164,217897,10639,5
1164,227475,11255,4
91,63633,30452,21
91,29425,30069,59
91,10260,30108,42
91,9508,30140,34
91,12987,30045,69
91,55594,30831,41
91,115088,32785,30
91,53269,30242,104
91,13096,30041,106
91,48532,30776,41
91,650562,32938,24
91,14705,31834,34
91,13252,30087,99
91,29140,30163,69
91,56652,33358,12
91,120273,31206,36
91,53283,30025,36
91,121199,32550,6
91,18004,34540,1
91,15387,33309,21
91,11970,30213,52
91,13153,30188,99
91,31320,30239,42
91,217060,32998,5
91,54317,30154,42
91,193555,30832,20
91,19325,30375,25
91,11949,30066,111
91,105923,33881,4
91,56029,30736,20
91,8820,30061,72
91,8632,30000,120
1369,562672,10230,21
1369,517048,10351,14
1369,505644,10295,33
1369,534965,10685,15
1369,319116,10023,25
1369,690857,10107,18
104,13499,30025,36
104,164529,32409,29
162,119284,10250,22
162,63363,10465,16
162,56929,10430,22
632,90591,10588,12
632,1452742,10235,9
632,104436,10391,20
632,357855,16758,6
632,346040,10507,7
632,103058,10329,28
632,806343,11076,7
632,120505,10571,28
632,418323,10264,15
632,751635,10847,16
632,524038,11220,43
632,188254,10307,16
632,83605,10211,29
632,554449,10033,7
632,193827,15249,6
632,852933,12202,13
632,207971,10410,24
632,216746,10089,9
632,1168455,10170,9
632,82188,10309,21
632,103020,10058,16
632,340485,10644,14
632,827428,10239,7
632,83580,16540,13
632,82087,10453,10
632,82528,17697,32
632,1136610,10041,12
632,798437,10262,5
632,195548,22258,5
632,98110,10064,15
632,418196,10840,7
632,208885,10832,21
632,103036,12205,17
632,123335,10733,10
632,90783,10099,11
632,590021,10466,7
632,117728,10342,12
632,160073,10896,8
632,29169,13384,4
632,210827,11586,5
632,999649,11405,15
632,154811,10032,20
632,259029,10120,28
632,81964,10000,2
632,175803,11013,5
632,82580,11353,9
632,82195,11960,4
632,107097,51216,1
632,397168,10147,8
632,123674,15483,2
632,363538,10361,14
632,82435,10211,17
632,82552,10017,11
632,158646,15705,4
632,990927,10213,16
632,1107879,10470,7
632,118880,11094,4
632,441009,10781,8
632,185280,14290,8
632,88984,13524,6
632,95087,10650,10
632,118596,10528,8
632,97012,24229,5
632,82748,11280,6
632,1124004,12117,4
632,158278,10101,11
632,353946,12120,5
632,82133,10515,6
632,100583,10535,16
632,352995,10292,5
632,204786,10587,3
632,82378,10871,6
632,985674,10241,11
632,152319,10548,6
632,161100,10643,14
632,121424,10911,6
632,90597,15497,8
632,197019,11695,5
632,432184,10343,8
632,82456,10675,8
632,143319,10979,5
632,418192,11273,7
632,918875,10371,3
632,1328315,16875,5
632,1033105,10838,4
632,107003,10343,5
632,767804,15119,5
632,330516,19739,4
632,524771,10216,3
632,81986,10447,11
632,105545,10845,6
632,90712,10820,5
632,119242,19783,2
632,82370,10816,10
632,565085,10422,3
632,272853,12009,5
632,192341,12605,2
632,155183,10493,9
632,123571,10482,3
632,125094,11027,10
632,82924,10395,6
632,636393,20121,3
632,134443,12574,6
632,92400,11495,8
632,823636,10817,6
632,355300,11928,7
632,1043262,15985,2
632,442241,10560,21
632,156436,11237,13
632,82138,11636,7
632,82134,10513,11
632,97008,10826,6
632,91440,14928,2
632,102391,10303,8
632,92092,10246,5
632,397170,10991,5
632,121587,10729,12
632,97937,10938,5
632,164268,11720,12
632,98562,10725,11
632,1340730,25000,1
632,923970,11493,2
632,202665,10711,5
632,83508,11440,8
632,84128,10123,9
632,81960,67844,4
632,81342,15627,3
632,86670,11793,1
632,97321,10984,2
632,218377,10377,5
632,97240,10928,6
632,155585,13112,4
632,92256,11438,7
632,251025,10123,37
632,83505,10122,6
632,537436,10764,4
632,222610,11587,7
632,98957,16621,4
632,107274,15231,2
632,100901,11165,5
632,110696,10193,1
632,126680,14189,7
632,82323,10606,20
632,82272,11571,5
632,151970,10250,3
632,83311,10160,5
632,95054,11299,8
632,83082,10643,19
632,820026,15703,3
632,345019,13341,2
632,82904,10770,8
632,134731,10529,14
632,122113,10605,5
632,1285,10043,7
632,98478,21032,5
632,121794,11663,3
632,200028,10914,8
632,102717,11833,4
632,135402,15061,2
632,150394,10137,13
632,134932,11822,4
632,90388,10897,7
632,339312,10490,4
632,187795,11042,7
632,85885,14512,1
632,83391,10191,12
632,177784,11307,7
632,82346,10920,7
632,89060,11961,3
632,101920,13254,5
632,103856,10230,7
632,104893,16833,6
632,217883,10251,6
632,175681,10498,12
632,106390,10065,14
632,95448,17350,5
632,125659,10413,18
632,91044,10177,4
632,118473,10608,6
632,226066,10592,4
632,82076,17151,5
632,97581,10660,5
632,115493,10128,10
632,89738,13066,7
632,91963,11357,5
632,97580,10378,6
632,97579,10111,5
632,105712,13794,3
632,107072,11113,6
632,90598,10163,4
632,98102,11343,4
632,82409,13768,2
632,82473,14005,2
619,101968,10040,40
619,1036045,10325,38
619,555813,10045,30
619,699951,10250,23
619,88727,10080,15
619,91483,10160,30
619,82876,12145,31
619,426924,11190,14
