user_id,reward_redeemed,rewards_redeemed_value
798127,1,0
446167,2,4000
244427,1,5000
1433296,1,800
1433205,1,1000
127264,1,1700
793173,1,300
733655,1,1500
952264,1,800
1071786,1,2050
1319433,1,500
1018834,1,800
1112780,1,800
913421,1,0
132365,2,20000
1033102,1,2050
1016878,2,4000
1087940,4,1200
1185991,1,2000
1172768,1,800
359695,1,6000
823220,1,800
1030763,1,1000
665948,1,1300
430047,2,4000
1102802,3,30000
1342896,1,0
973273,1,1500
957663,1,2050
308975,1,1000
1094744,1,800
793167,1,800
656026,5,5000
827170,1,2050
617900,1,1000
635029,1,1000
542878,1,0
787559,1,500
733745,1,0
1432688,1,300
1432692,1,300
682680,1,1300
1001977,1,800
1113931,1,200
975232,1,1000
1080869,1,1000
1349953,1,200
984774,1,1000
1060810,2,2000
996734,1,600
1432601,1,300
629740,1,0
1232719,1,50
1432565,1,800
123982,1,1500
958579,5,7000
1316379,1,0
1069992,1,70
823048,1,2000
817321,1,500
1007509,1,800
690232,1,25
1086901,2,100
640319,7,63000
98260,1,900
788503,1,1500
603122,1,500
193152,1,0
94562,1,800
621209,1,500
422828,1,0
1351296,1,500
601389,1,0
599451,1,800
728263,1,25
1132708,1,0
1408345,1,0
1428705,1,0
1221409,1,0
687491,1,25
1223610,1,500
1134842,1,0
89721,1,1500
1180113,1,1000
1142996,2,100
958539,1,10000
1320102,2,100
556806,1,1500
544640,1,500
726978,1,25
1410570,1,0
222474,2,1500
78970,1,0
1341646,1,0
566098,1,1000
697868,1,0
632474,1,500
1362616,1,50
1425194,1,0
1061067,1,800
572742,2,4000
1337220,1,800
1345108,1,300
195928,1,2050
624533,2,1500
1429933,1,300
973408,1,0
452968,1,100
537542,1,0
1000121,1,0
1016142,2,0
735840,1,0
1094753,1,2050
824341,1,0
1320531,2,0
1141502,1,300
68416,1,600
645997,1,500
1124947,1,0
304645,2,4300
822106,1,300
539435,1,1000
658959,1,0
987736,1,500
337663,1,50
602697,1,800
630766,1,0
1186682,1,300
737535,1,2050
702280,1,3500
979837,1,2050
912787,1,500
546693,2,1600
598331,1,500
1375338,1,10000
1125568,1,500
1063965,1,2050
246781,2,250
1324564,1,0
1003511,1,800
526017,1,10000
335288,3,450
1057075,1,500
258824,1,2000
1349704,1,50
1057617,1,50
689663,1,4000
190479,1,0
642925,2,1300
574940,3,450
627760,1,900
924230,1,800
1131690,1,300
246840,2,350
409095,1,1000
1431277,2,1600
737367,1,800
137759,1,4000
1220800,1,300
826622,1,1000
1062082,1,1250
656765,1,500
437783,1,1999
794122,1,0
830162,1,500
545226,1,0
352199,1,800
246855,1,200
566052,1,0
811101,2,1300
951046,1,0
1006700,1,0
1141553,1,50
737135,1,0
646690,1,0
553949,1,500
384385,1,10000
546263,2,2500
244098,1,9999
110218,1,0
859070,1,1000
690410,1,500
785461,1,0
1142800,1,0
338231,2,100
1322194,1,800
646650,2,800
1187936,2,500
86085,1,10000
651674,2,1300
534568,1,500
652539,1,800
862809,1,500
1187931,2,0
243435,1,10000
1385449,1,300
134437,2,8800
175433,1,700
201548,2,4400
357429,2,2300
1403862,2,0
1019210,1,800
1128477,1,0
1117076,1,0
1016866,1,800
62854,1,1700
1401540,1,300
203681,9,16700
162868,1,2050
701075,2,5400
649999,1,0
932294,1,0
825186,1,800
1382790,1,800
480995,1,0
974124,1,800
506421,1,0
187932,1,0
20245,1,1500
1338583,1,0
132674,1,2050
1429756,1,500
1089722,1,800
804970,1,0
1428153,1,50
35899,1,0
1143881,1,1500
1426158,1,50
1059278,1,1200
1054794,1,500
1170987,1,800
994780,1,2050
632281,1,1500
831103,2,1600
1061430,2,1000
1064545,1,2050
672914,1,500
643481,1,100
1090615,1,2050
744458,1,1300
1323740,1,50
928127,1,1000
1421942,1,0
1174835,1,50
1429125,1,300
447893,1,9999
821451,1,1000
33271,1,2800
652460,1,500
857601,1,2050
929428,1,1000
438955,1,6000
1080478,1,2050
816842,1,2050
1408335,1,500
1167909,1,50
149215,1,15000
731248,1,1000
1408222,1,0
1163680,1,300
1000718,1,1750
107079,1,0
551235,1,800
1162911,1,1000
550221,1,1000
1030179,2,0
135642,1,1999
1078083,1,300
73056,1,500
65032,1,1700
522658,1,3000
527909,1,1200
1013147,1,800
515549,1,800
551564,2,1000
107436,1,800
650688,1,800
1229528,1,300
1162728,1,100
550450,1,800
263215,1,2000
855680,1,500
823929,1,1500
635341,1,0
363997,1,5000
1408789,1,99
917547,1,500
1375923,1,1000
331535,1,1000
597681,2,1800
198463,2,599
1404889,2,4000
997280,1,500
826033,1,500
1063674,1,300
805792,1,0
614797,1,0
975106,1,0
149592,1,5000
632357,1,500
1324893,1,0
788808,1,2050
1427935,1,100
907135,1,250
650896,1,0
910304,1,880
1113166,1,0
797624,1,1000
1344897,1,2050
738597,1,500
1419997,1,0
1371199,2,0
358821,1,4999
555746,2,1300
837777,2,5500
1188430,1,300
122729,1,4000
376198,1,800
164460,1,2050
695694,1,1500
54044,1,1500
1172053,1,0
1066483,1,1000
1354908,1,300
1421140,1,0
503751,1,1000
740976,2,1300
1325841,1,0
1233655,1,0
963762,1,6000
855868,1,1000
1179716,5,500
251233,1,0
670158,1,3000
1081804,1,800
343417,1,3750
615477,1,0
986166,1,500
1222276,1,100
650631,1,500
1016593,2,6400
1410039,1,0
853838,2,2000
1320181,1,0
356493,1,2500
128285,1,800
1349606,1,100
575265,1,100
1074061,1,3000
118945,1,10000
541151,1,800
694892,1,1000
903012,1,1300
376378,1,100
861437,2,1000
105695,1,5000
601877,1,500
959715,1,500
1094837,1,0
600806,1,500
1019585,2,1300
1004249,2,4000
52173,1,1000
32653,2,1600
1426725,1,1000
209107,1,5000
1426684,1,1000
1010703,1,0
650355,1,2050
1403566,1,50
202007,1,6000
835685,1,0
855158,2,198
1185172,1,1000
978904,1,500
38127,1,6000
151322,1,6000
1107532,1,300
939950,1,99
1159061,1,100
795119,1,1250
1019306,1,0
1321692,1,1000
1379485,1,500
1226821,1,1000
615302,1,0
355546,2,600
547719,1,1700
1001869,1,0
717184,3,3000
405976,1,800
427639,5,3000
1426334,1,100
519266,1,1500
1406638,2,2350
1033135,1,2050
580706,1,2250
853047,1,1750
206927,1,3700
1330877,1,0
505838,1,6000
505809,2,1800
333052,1,1500
1025879,1,0
809486,1,2050
191987,1,300
1354431,1,800
522334,1,2050
471164,1,1250
581556,1,1000
1321008,1,0
558053,1,800
617706,1,800
803849,1,300
633635,2,1300
948482,1,800
541853,1,800
636312,1,150
939398,1,1800
1119997,1,100
552173,1,800
1028958,1,500
515575,1,300
517626,1,1300
49943,2,10800
186903,1,18000
259350,1,10000
65037,2,3400
1320685,1,300
1128409,1,300
788122,1,1000
554172,1,1500
1329926,1,0
720470,1,0
569157,1,10000
647884,1,500
1104746,1,50
1235299,1,500
331096,1,1500
739416,1,1000
1093,1,170
1416735,1,0
853559,1,1500
1074204,1,800
254128,1,1500
1399705,1,300
511542,3,2099
1425278,1,150
1318637,1,300
1014159,1,0
556020,1,800
1410401,1,0
648530,1,500
199476,1,0
941621,1,100
1103984,1,50
210191,2,600
527870,1,4000
1116396,1,0
1221166,1,0
1068619,1,1000
617160,1,0
1110173,1,800
214142,1,11000
1165184,2,600
71228,1,500
740476,1,0
352273,1,0
658853,1,0
605487,1,800
1424901,1,100
541276,1,0
729979,1,99
632792,1,500
1424823,1,50
722957,1,500
400555,1,0
1317955,1,0
1412105,1,0
442884,1,0
444364,1,1500
671491,2,1000
1375750,3,1600
1113971,1,50
787059,1,1000
1101345,2,2850
175667,1,18000
908238,1,800
739228,1,500
936947,1,300
604058,1,800
604482,1,600
1406720,2,0
605907,2,1300
558057,1,800
1324926,1,0
557255,1,800
811759,1,2050
691532,1,800
336964,1,100
578356,1,800
1158003,1,4000
581685,2,1000
979062,1,2050
791517,1,1000
628055,1,0
604665,1,2250
584726,1,0
354268,3,9000
1424339,1,300
1110431,1,50
689863,1,500
1319950,1,0
817851,1,500
171994,1,100
951008,1,0
1409827,1,0
1084001,1,1000
650589,1,500
1404508,1,0
620874,1,0
589147,1,800
562364,1,500
583055,1,800
338180,2,500
945867,1,100
1164914,1,500
260799,1,300
86184,1,0
1222596,1,0
564243,1,0
655262,1,800
576485,1,500
648622,1,0
546392,1,500
49230,1,1700
623892,1,700
163613,1,0
1174662,1,800
38975,2,1600
638795,1,1000
1413955,1,0
1166621,1,2050
1357790,1,50
956523,1,1250
1015196,1,1500
904350,1,800
1107574,1,4000
965400,1,0
1069963,1,100
249870,1,5000
351353,1,0
134426,1,8000
410329,2,2700
355967,1,300
633756,1,800
624025,1,2050
1423139,1,300
1417249,1,4000
722697,1,800
184364,1,30
1109369,1,2050
337328,1,2800
733973,1,800
618065,1,1100
348853,1,0
1032316,1,0
702697,1,800
921938,1,1200
1191970,1,0
1087734,1,1300
519183,2,198
1413765,1,0
515378,1,6000
1032966,1,3000
440538,1,1500
1217510,1,0
1400810,1,0
950154,1,800
614944,3,4000
1028540,1,500
857996,1,1000
1409885,1,800
986763,1,300
989040,1,2050
984457,2,4100
766016,1,0
950310,1,2050
433978,2,3400
1029319,2,1600
352687,1,30
1088423,1,800
1422395,1,800
1123757,1,0
1005885,1,800
956211,1,1500
823310,1,2050
1370822,1,50
807943,1,300
905819,1,0
155829,1,2050
1170217,1,300
107135,1,6000
1406910,1,300
1009753,1,1500
624251,1,800
488354,1,2000
997495,1,800
461074,1,500
162561,1,800
1058638,1,0
746365,1,500
642267,1,500
737591,2,4800
1114953,1,50
1188190,1,1000
633639,1,6000
910657,1,0
1375925,1,200
26652,1,1700
559954,1,500
1413189,1,0
106544,2,1000
742977,1,1000
1345266,1,1250
1332471,1,500
665263,2,899
89709,1,0
114593,1,2050
922084,1,800
566600,1,0
813360,1,800
339187,1,2999
98937,1,900
155773,2,2500
519361,1,1000
618311,1,800
251409,1,1500
256234,1,1500
602974,1,500
940453,1,1500
908439,1,2500
748470,1,1500
1098064,1,0
506822,1,800
733584,1,1500
1026272,1,2050
1421468,1,300
961356,1,2050
152372,1,800
642449,1,1000
647609,2,1800
779712,1,1300
722317,2,1500
423728,1,2500
1046507,1,300
156236,1,0
950373,2,2850
615463,1,500
1175283,1,1300
596356,2,20000
187128,2,4000
718099,1,0
204893,1,2000
83621,1,0
1364127,1,30
53283,2,3000
687452,1,750
798254,1,2250
1096212,1,800
1111031,1,3500
352677,2,6250
1232157,1,0
437814,1,0
39234,2,1500
665920,1,99
1370286,1,800
988208,1,1100
743898,1,1500
806599,1,0
1080262,1,2050
1415625,1,0
589392,1,4000
938687,2,1600
1399317,1,300
1017862,1,100
523751,1,4000
803197,1,800
1380256,1,200
10462,1,6000
1384637,1,100
1112879,2,1600
36105,1,1200
1411845,1,0
566309,1,1400
1037740,1,0
89018,1,6000
1395995,1,0
1118737,1,0
1131780,1,1300
687566,1,2800
698633,1,800
532319,1,1000
1095520,1,4000
715338,1,4000
953933,1,1500
104768,1,4000
423752,1,0
425841,2,2200
103942,1,1400
1127320,1,0
1336802,2,2000
1067106,1,2050
1068200,1,800
641242,1,0
787968,1,99
356706,1,2050
1410251,1,0
864718,1,800
1071876,2,1600
866963,1,2000
1416813,1,100
546494,1,800
583170,1,2250
806885,1,1000
249378,1,0
300833,2,0
830817,4,0
104092,1,9999
577000,1,1000
526099,1,0
1420045,1,0
830810,1,0
545831,1,1500
576883,1,3200
1062003,2,100
658740,1,500
134553,2,30000
246773,1,200
854288,1,200
932613,1,500
587701,1,500
114307,1,10000
103988,3,12997
643096,1,800
632610,1,100
199345,1,1000
561300,1,200
1396724,1,0
177690,1,2000
840524,1,100
332510,1,50
656358,1,800
1319532,1,0
650229,1,1500
26399,1,800
604477,1,1500
1018251,1,800
185399,1,1250
160920,1,6000
1219110,1,300
197888,1,2050
910005,1,1250
654343,2,2300
733724,1,2050
1324031,1,0
744858,1,1700
1025809,3,6150
534099,1,0
653914,1,0
1234308,1,800
1175750,1,2050
1190696,2,1800
20373,1,0
426292,1,1700
814765,1,2400
1093750,1,2050
1236656,1,500
49460,2,2000
1407450,1,800
976696,1,800
361595,1,2050
348958,2,200
533892,1,1500
1397832,1,50
1157110,1,300
942802,2,1600
149223,1,5000
357001,1,1200
973303,1,2050
654860,1,0
57229,3,3000
351857,1,0
425422,1,0
786365,1,300
952381,1,2050
739787,2,2050
1400450,1,0
841938,1,2050
1193616,3,1198
903567,1,0
1224113,1,50
174717,1,3000
925185,1,0
702769,1,10000
992585,1,0
620105,1,500
731313,2,4100
1123174,1,50
953444,1,200
406065,1,1500
1028477,1,0
705174,1,800
788603,2,1000
1046723,1,300
1128289,1,1800
971824,1,6000
547673,1,30
1093701,2,198
105677,1,0
792461,2,1800
247639,1,800
738706,1,0
163710,1,2050
423561,1,800
630442,1,10000
1416719,1,99
1416578,1,300
568677,1,1500
824857,1,0
32780,1,2000
987789,1,800
1330089,1,200
733091,1,800
31717,1,0
816595,1,500
228452,1,500
539391,1,800
1316348,1,0
197389,1,1700
931132,1,1000
1119334,1,2050
693880,1,1500
780831,1,0
330368,1,1000
1403108,1,0
708729,1,880
1412304,1,0
1027236,1,0
1393645,1,0
1405895,1,0
359226,1,15000
848830,1,0
1080282,1,1000
36314,2,3500
810282,1,750
804942,1,1500
541586,1,500
651525,1,2050
1416091,1,0
1006817,1,300
578900,1,0
4232,1,1500
798004,1,4500
1405760,1,0
228126,2,10000
671952,2,1000
635663,1,1000
1157748,1,1000
693216,1,25
342514,1,25000
687533,1,25
412171,1,5000
627644,1,6000
1405459,1,0
1415912,1,1300
439636,1,1000
1020113,1,0
577456,1,50
1122224,1,0
1136621,1,50
1370809,1,1300
711441,1,0
1155186,1,0
1415886,1,300
799027,1,2050
223937,1,500
1096019,1,50
1026291,1,0
808364,1,5000
748794,1,500
1415403,1,99
1229287,1,0
1315691,1,800
1396340,1,0
720178,1,0
117776,1,0
619083,1,2050
953312,1,200
1110422,1,500
736212,1,0
1408013,1,0
193307,1,0
724480,1,800
564531,1,1000
682208,1,0
823049,1,1000
559300,1,0
206154,2,2700
1142515,1,1000
532193,1,0
747090,1,1500
817777,1,0
439418,1,280
639039,1,500
685338,1,1000
448574,1,4000
801899,2,1600
626003,1,500
427445,1,0
851669,1,500
560116,1,800
1320563,1,0
927326,2,2000
850973,1,4000
1234301,1,0
154917,1,0
628105,1,500
690645,2,3000
904238,1,800
106447,2,30000
1079427,1,0
1415055,1,800
317616,1,200
1114085,1,300
1157207,1,500
1363641,2,8000
781194,1,5000
792845,1,0
959862,2,5000
565700,1,3000
1064037,1,500
621506,1,800
1154701,1,0
570312,1,800
3030,1,3000
716367,1,800
1188060,1,0
1389215,2,2000
862049,1,800
543451,1,100
857447,1,200
574871,2,500
505644,1,4000
598235,1,3500
1101871,1,50
779651,1,1700
1525,2,20000
1101203,1,0
1108093,1,0
1328657,1,2000
1319794,1,0
1113164,1,0
225092,1,15000
563998,1,0
1411665,1,0
1215772,1,0
246785,2,150
1004612,1,0
159805,3,900
506104,1,2500
1319805,1,0
1409631,1,0
575091,1,500
562867,1,500
588893,3,1000
580218,1,0
1117224,1,1700
135439,2,2300
553834,1,2050
865608,1,2900
187663,1,6000
1180129,2,3350
121310,1,1300
1034375,2,1800
520927,1,1000
454720,2,1700
1126570,1,1000
532368,4,3400
697089,1,2050
342606,1,1200
1158087,1,2050
1411606,1,0
150840,1,0
935076,1,300
1101832,1,0
927019,1,800
1190790,1,800
979773,1,2050
1127192,1,50
502650,1,25000
371761,1,1250
820391,1,1400
194413,1,60
815371,1,100
644479,1,1500
538392,1,800
1413945,1,500
821520,2,198
426940,1,0
703814,1,10000
432926,1,0
797238,1,300
581432,1,800
504844,2,1800
355435,1,800
206417,1,1500
864115,1,2050
1059306,1,2050
137422,1,0
836980,1,2400
867445,1,800
361276,1,1000
581035,1,500
916580,1,0
1055954,1,1250
456166,1,750
726774,1,25
1235301,1,0
1016885,1,1300
654120,1,0
555356,1,800
334595,2,3050
819891,1,2050
582555,1,800
1142999,1,1000
541545,2,500
570538,1,500
620573,1,0
1411117,1,50
850721,1,0
1223847,1,0
66908,1,0
532639,1,500
1366048,3,297
733224,1,0
541838,1,1000
1066935,1,1300
604842,4,4450
683868,1,500
832855,1,17000
1034325,1,0
975217,1,800
934682,1,0
1189487,1,0
783072,1,500
1408426,1,0
351648,1,0
397962,1,5000
49006,1,2000
1044088,1,0
631015,1,0
746226,1,0
1407406,1,0
249003,1,0
964662,1,1500
705271,1,2050
1072443,1,0
23543,1,0
1412995,1,50
642528,1,2050
1109332,1,100
1176477,2,4100
700343,1,25
1101445,1,0
1122078,1,800
518343,1,0
1108958,1,0
1402867,1,0
1409555,1,0
203778,1,0
1217223,1,99
40747,1,0
1366161,1,300
589326,1,0
1011625,1,25
644916,1,0
566436,1,800
915188,1,0
713658,1,500
620879,1,0
1140945,1,0
1079701,2,3350
660212,1,2050
552167,1,800
921547,2,1600
955220,1,800
638434,1,800
1115736,1,0
590555,1,0
156186,1,2050
1137072,1,99
1386560,1,99
564250,1,800
959899,1,0
969736,1,10000
33425,1,800
555816,1,500
620809,1,500
581350,1,500
1234378,1,0
225929,1,10000
851327,1,0
1046840,1,300
342708,1,0
1101641,1,0
626843,1,800
628211,1,800
1113739,1,0
544736,1,500
1407788,1,0
1232083,1,0
1232752,1,0
1412392,2,100
1320246,1,500
1410628,1,0
90613,1,6000
701790,1,2500
1006751,2,2000
969296,1,2000
668859,2,1000
853768,2,3400
930049,1,500
1412299,1,150
636893,1,0
576768,1,0
741433,1,100
1407826,1,0
629653,1,150
659664,1,2000
1063756,1,800
1002851,1,500
198236,1,800
204550,2,1000
738415,1,1000
934501,1,0
1411466,1,50
654582,1,800
11915,1,60
123383,1,0
1400236,1,300
1412095,1,24
718526,1,800
988256,1,500
1067481,1,3000
1406712,1,0
407622,1,0
1217883,1,0
107073,1,5000
1392585,1,0
1045438,1,800
1177529,1,800
938284,1,0
1087910,1,0
538591,5,4000
334523,1,500
539593,1,800
355840,1,0
149980,1,0
545138,1,800
1352269,2,500
651399,1,0
1002397,1,0
98971,1,700
785380,2,8000
519981,4,9500
1121347,1,1000
701400,1,10000
102727,1,6000
433762,1,2050
736615,1,2050
581583,1,1000
1010658,1,1250
1069496,1,0
361906,1,1500
924126,1,2050
1104946,1,0
90150,1,6000
922324,1,0
150071,1,10000
955366,1,1300
847255,1,2050
1411335,1,300
88869,2,0
352201,1,300
1123563,1,1000
370554,1,0
504478,2,3400
1368771,2,600
908094,1,0
527817,1,300
560578,1,0
741955,1,2050
819921,1,2400
1002611,1,1250
82011,1,2000
1167721,1,300
1175126,1,800
620525,1,500
1045744,1,0
13744,1,800
1097257,1,0
982970,1,800
1169366,1,0
1408773,1,0
169528,2,1000
120469,1,800
1010563,1,2050
555335,1,800
597049,1,0
1165888,1,0
1410910,1,0
1227860,1,15000
791754,1,500
1406592,1,0
1104510,2,100
73680,1,500
34492,2,3600
439960,1,2050
4751,1,0
836908,1,300
91835,1,6000
851134,1,0
804544,1,300
988029,2,1000
735945,1,3000
1092491,1,0
630218,1,800
199778,1,10000
584426,1,600
682532,1,0
1230024,1,0
1388875,1,0
1406761,1,0
81024,1,0
1013945,1,0
1405512,1,0
666900,1,0
1098038,1,2050
545561,1,500
637210,1,500
638986,2,560
809983,1,300
748502,1,1500
1398598,1,0
1034515,2,899
650732,1,500
798039,1,0
624433,1,500
1001032,1,0
984676,1,0
1013561,1,0
538499,1,800
1410255,1,1000
1097506,1,0
591694,1,0
929751,1,4000
1229310,1,0
725864,1,100
1180041,1,150
638610,1,0
211269,1,300
615534,2,1600
1011760,1,0
718377,1,800
1134760,1,300
353612,1,2000
932567,1,0
1410030,1,5
1165546,1,50
546015,1,800
1013693,1,0
1229144,1,0
926896,1,0
570359,1,0
124702,1,0
1192114,1,0
630651,1,800
1220412,1,0
174871,1,3700
537839,2,1300
993420,1,0
55571,1,2050
1153840,1,0
1222846,1,0
598332,1,500
618739,1,0
1167384,1,800
916156,1,800
805646,1,2250
90859,1,0
1363986,1,300
1017561,1,2050
791977,1,0
54840,2,6000
570135,1,500
724199,1,500
721682,1,0
963559,3,3000
1011463,1,0
780703,1,1000
1159349,1,300
161863,1,800
1106181,1,300
851321,1,250
1033503,3,2600
1154844,1,500
317598,1,50
441983,1,0
1110290,1,500
537731,1,800
443455,2,9998
549481,1,500
580028,1,0
782738,1,3500
264521,2,1600
925820,1,10000
1081987,1,300
991850,1,2050
125066,1,4000
1070164,1,200
739920,1,2050
615194,4,2900
1072209,1,300
500984,1,1200
115597,3,1900
1073711,2,1600
849390,1,2050
55943,1,4000
1189348,1,880
551015,1,2000
1398123,1,0
192742,1,1000
1388337,1,0
159349,1,0
337330,1,100
671089,1,1000
698518,1,800
1128369,1,100
89979,1,3000
1230417,1,0
1080803,1,0
160624,1,800
247767,1,4000
1007480,1,0
558476,1,2050
504248,1,1500
501974,1,300
125687,1,1000
638642,1,1200
936124,1,100
591002,1,600
806249,1,0
655781,1,800
1047091,1,800
575385,1,0
1124488,2,899
1018177,1,1000
970768,1,0
123512,2,1600
143385,1,1250
982263,1,0
104760,1,10000
1079978,1,2050
164116,1,0
1161927,1,800
1387801,1,300
1182998,1,50
1400374,1,0
637863,2,800
837175,1,1200
919181,1,100
1190875,1,0
686099,2,2000
630844,1,500
746625,1,800
690516,1,0
577111,1,800
665896,1,800
645919,1,0
152637,1,0
523752,1,2050
1408039,1,1200
1398952,1,0
946942,1,0
54323,1,99
709990,1,800
691918,1,1500
1405497,1,0
828476,1,4000
434676,1,280
794283,1,400
731674,1,300
797569,1,1250
1082331,1,750
809445,1,950
841966,1,2050
1127957,1,0
956759,1,300
911640,1,500
1086641,1,50
1229805,1,0
952992,1,2050
195522,1,9999
1092286,1,0
574337,1,10000
102042,1,4999
1406610,1,300
659898,1,0
1116663,1,300
545067,1,1500
537074,1,800
1112521,1,1500
1120601,1,2000
795838,1,500
626645,1,500
1390747,1,0
526529,1,0
1046702,1,6000
700093,1,300
1159469,1,0
945508,1,2050
1390638,1,0
1143079,1,800
1402260,1,0
618962,1,500
616607,1,1500
249952,1,1500
1235714,1,0
1403081,1,0
590694,1,1500
907579,2,600
671648,1,800
1229243,1,0
541067,1,0
1082023,1,500
629866,1,800
580137,2,1600
866332,1,0
601961,1,800
724206,1,500
909124,1,300
534395,1,3500
1384959,1,1500
192004,1,0
630641,1,0
788299,1,800
644169,1,2050
668857,1,4000
576662,1,500
1117705,1,0
627435,1,2050
656460,1,800
40902,2,1300
255951,1,0
540910,1,500
1399360,1,0
502484,1,1500
1231248,1,0
245510,1,7500
570087,1,500
11970,1,10000
720975,1,0
1402367,1,0
977728,1,1000
355565,1,15000
336158,2,7998
1388357,1,0
1391004,1,0
630609,1,0
734600,1,500
1010106,1,2050
941346,1,1000
941864,1,800
40743,1,300
1398255,1,300
1056619,1,800
632083,2,7500
1133579,1,0
906422,1,2050
98321,1,2050
732898,1,0
860619,1,99
905574,1,0
661208,1,2500
1069003,2,1600
976564,1,300
734699,1,2050
956723,1,2050
695699,1,2050
1318685,1,50
1156180,1,800
1230453,1,99
361289,1,0
809651,1,99
978489,1,300
786295,1,0
218212,1,0
161015,1,1000
77537,1,0
48546,1,800
827927,1,800
1019563,1,0
194484,2,5000
732671,1,1000
743240,1,1300
629148,1,800
120401,1,1000
153216,1,3700
1083382,1,0
1393809,1,0
354837,1,800
950487,1,2050
664162,1,2050
834550,1,1500
357809,2,1800
712103,1,1700
439954,1,2050
134007,1,950
431833,1,2050
835913,1,800
150678,1,1200
566193,2,1000
1387017,1,0
672834,1,800
1229986,1,0
814619,1,400
520959,1,0
162124,1,1500
753471,1,10000
1166906,1,0
626962,1,800
780669,1,0
18004,1,10000
560036,1,1700
432011,1,0
1008923,1,1500
104614,2,3998
191956,1,0
860195,1,800
624895,1,1500
1220753,1,50
1009679,2,300
908285,1,1000
1082751,2,500
971564,1,50
965261,2,2000
624963,1,500
1104113,1,100
208332,1,4500
790920,1,2050
805830,2,1300
1229377,1,0
541631,1,800
851959,1,800
556626,1,500
1085805,1,0
546585,2,1600
950091,2,500
1167335,1,500
709235,1,0
656849,1,800
582172,1,500
337951,1,100
259966,1,200
559099,2,1600
624423,1,0
1399984,1,0
646287,1,1500
202015,1,10000
1077729,1,300
556674,1,800
1034629,1,10000
551681,1,800
225742,1,800
243936,1,50
575581,6,4800
1401382,1,300
573449,1,1000
737256,2,500
1182188,2,600
834715,1,1300
1018624,1,300
553036,1,500
557657,2,500
562948,1,500
1126314,1,0
1168411,1,0
789379,1,0
1222923,1,0
500913,1,500
558396,1,2500
575384,2,1000
614651,1,450
652317,1,800
658909,1,1000
577129,1,800
1113914,1,200
1386183,1,0
629438,1,800
969113,1,500
43940,1,1400
335989,1,2050
918646,1,500
1385817,1,100
575492,1,500
35618,1,170
617126,1,800
824282,1,0
603976,1,500
1395082,1,0
667074,2,4000
566305,1,0
1065550,1,2050
1234111,1,4000
554188,1,500
850084,1,2500
398989,1,0
866078,1,500
1220586,2,1000
586766,1,500
556125,1,500
118953,1,0
1110315,1,0
847724,1,800
546730,1,800
207059,1,0
722717,1,500
629637,1,0
552667,1,500
26267,1,3000
242193,1,7500
696204,1,500
189239,1,300
1344642,2,1600
30859,1,0
441071,1,1700
1110110,1,1000
1163892,1,0
1078884,1,800
39022,3,998
1112975,1,1000
1034383,1,1000
1181104,1,1400
973699,1,500
828591,1,10000
918308,1,1500
998164,1,2050
1387523,1,0
596209,1,150
1182381,1,800
336646,1,300
784589,1,2000
1371181,2,0
1080455,1,2050
811852,1,2050
1235250,1,99
641635,1,2500
53097,1,30
1366280,1,300
604652,1,500
396893,1,2500
1006015,2,1600
1230739,1,0
520808,1,100
927204,1,100
1082008,1,0
582931,1,2400
83856,2,4100
60933,1,2050
685330,1,2000
1093345,1,2050
666004,1,0
1190078,1,0
1193464,1,800
960315,1,300
1035271,1,2050
421202,4,3500
1169857,1,2050
1155490,1,800
33642,1,2000
352646,1,500
218110,1,2500
1187937,1,0
824545,1,2050
552440,1,1500
839861,1,1000
523810,1,10000
1175191,1,2050
737953,1,1700
738130,1,0
648463,1,0
779037,1,1000
1125844,1,50
834546,1,0
810300,1,800
1218347,1,800
189855,1,0
121791,1,0
1126067,1,50
580652,1,500
1389087,1,0
221591,1,2500
1098342,1,1000
602924,1,0
983980,1,3000
1343884,1,50
1356403,1,50
330783,2,150
575354,1,500
442819,1,0
539070,1,800
538722,1,0
1108455,1,50
589355,1,0
1392998,1,0
1391681,1,0
619741,1,800
354536,1,0
1402773,1,50
1388549,1,0
832658,1,500
44760,1,800
622422,1,800
830512,1,250
602021,1,800
27410,1,2000
655404,1,500
541720,1,0
639655,1,800
541927,1,50
688427,1,3500
975247,1,99
523045,1,500
255192,1,4000
1223155,1,0
516051,1,2050
1129082,1,4000
246780,1,50
1094471,2,1500
1325005,2,600
1038135,1,2050
303137,1,50
1002969,1,0
850153,1,1000
545199,1,1000
359793,1,500
553201,1,2050
537928,1,500
517988,2,3000
357106,1,0
357104,1,0
924850,1,1000
540924,1,500
538558,1,0
193147,1,6000
1103904,1,800
21546,1,0
537514,2,0
807689,1,2050
626758,2,1300
248299,1,5000
631125,1,1300
605068,1,800
222711,1,0
207415,1,0
62732,1,6000
331156,1,0
576853,1,500
240778,1,0
954892,1,500
561367,1,500
572288,1,2000
1121613,1,0
444165,1,50
912746,1,1000
239498,1,10000
12155,1,0
1109258,1,250
1077263,1,2050
1028674,2,899
1114434,1,0
920754,1,2000
95459,1,6000
825228,1,0
908303,1,0
745131,1,2050
355949,1,800
632227,2,3200
979759,1,1500
918588,1,5000
1073700,1,2050
742093,2,1599
1000364,1,2050
1362953,1,300
1047034,1,1500
1222206,1,0
965504,4,396
518792,1,2050
965624,1,800
947381,1,2050
748841,1,800
